Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,TSPAN6,tetraspanin 6,protein_coding,101.288626784113,-2.2839794980286,0.455542185660304,-5.01376067886663,5.33763694196486e-07,6.46718126088458e-06
ENSG00000000419,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic",protein_coding,294.219730964475,0.224961928292377,0.249875825428011,0.900294888099081,0.367963340771533,0.509825746913577
ENSG00000000457,SCYL3,SCY1 like pseudokinase 3,protein_coding,100.162206852856,-0.806324147237543,0.30187886696131,-2.67101886049176,0.00756213976681654,0.0240315765025935
ENSG00000000460,FIRRM,FIGNL1 interacting regulator of recombination and mitosis,protein_coding,29.3861737080933,0.225364999444005,0.356585045698874,0.632009115812218,0.527380920597403,0.65735058704283
ENSG00000000938,FGR,"FGR proto-oncogene, Src family tyrosine kinase",protein_coding,70.5089841378252,-1.60810235066242,0.387148720387312,-4.15370700193361,3.27132003574155e-05,0.000238500559714983
ENSG00000000971,CFH,complement factor H,protein_coding,548.186993081264,-0.452675076825202,0.272093289120646,-1.66367600718181,0.0961771934993791,0.185133367804156
ENSG00000001036,FUCA2,alpha-L-fucosidase 2,protein_coding,143.224148181135,-0.452599795584262,0.337522013279855,-1.34094896859065,0.179937021768048,0.299685150117408
ENSG00000001084,GCLC,glutamate-cysteine ligase catalytic subunit,protein_coding,249.180309550808,-0.73196889727274,0.292210237443106,-2.50493926454325,0.012247242201764,0.0356769161564883
ENSG00000001167,NFYA,nuclear transcription factor Y subunit alpha,protein_coding,219.382550204721,-0.451459377681884,0.176135859100533,-2.56313155076619,0.0103732736364652,0.0312376225243457
ENSG00000001460,STPG1,sperm tail PG-rich repeat containing 1,protein_coding,49.2653793294534,-0.323840243879597,0.373940305691795,-0.866021231063838,0.386478519001476,0.528730414925221
ENSG00000001461,NIPAL3,NIPA like domain containing 3,protein_coding,314.309527507451,-0.525017625823953,0.285594812036733,-1.83833040271203,0.0660137337314299,0.137778960615243
ENSG00000001497,LAS1L,LAS1 like ribosome biogenesis factor,protein_coding,301.061546988697,0.389218367814555,0.233454196287281,1.66721512829693,0.0954716356213616,0.18408065860639
ENSG00000001561,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4,protein_coding,150.890002101696,0.531380446273363,0.235846439246903,2.25307809594307,0.0242542252970694,0.0621575217401908
ENSG00000001617,SEMA3F,semaphorin 3F,protein_coding,84.6892312171474,0.334136238130584,0.336500520087776,0.992973912918248,0.320722667630421,0.461345838333544
ENSG00000001626,CFTR,CF transmembrane conductance regulator,protein_coding,3402.64386998417,-7.01295519174236,0.771985977113065,-9.0843038599848,1.04364384706612e-19,9.83356197423418e-18
ENSG00000001629,ANKIB1,ankyrin repeat and IBR domain containing 1,protein_coding,434.458170863671,0.140365561682315,0.166562329618234,0.842720932182185,0.399384537513376,0.541312324507377
ENSG00000001630,CYP51A1,cytochrome P450 family 51 subfamily A member 1,protein_coding,25.468014682315,-0.226316625322041,0.336640833945164,-0.672279184523724,0.501405978720863,0.634911397116144
ENSG00000001631,KRIT1,KRIT1 ankyrin repeat containing,protein_coding,117.582054689693,0.325009125841017,0.202919035346771,1.60166898726679,0.109228826564772,0.20442684802332
ENSG00000002016,RAD52,"RAD52 homolog, DNA repair protein",protein_coding,93.7445196457528,0.214489115702229,0.264402252518642,0.811222724689558,0.417237777714913,0.558342414385713
ENSG00000002330,BAD,BCL2 associated agonist of cell death,protein_coding,64.890387273008,-0.0462488104557139,0.296383395817325,-0.156043864495767,0.875998445820615,0.921001594524059
ENSG00000002549,LAP3,leucine aminopeptidase 3,protein_coding,196.539945195979,-0.588873669599838,0.267059736690554,-2.20502602487837,0.0274522683635699,0.0686011046532828
ENSG00000002586,CD99,CD99 molecule (Xg blood group),protein_coding,849.729305383241,0.0655761652827298,0.469644121374544,0.139629481767605,0.888952745719843,0.929894985755858
ENSG00000002587,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1,protein_coding,33.662720376954,0.662235836711942,0.601951087794005,1.10014891598396,0.271267243864304,0.408374905158898
ENSG00000002746,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",protein_coding,19.9970534430552,1.61033677882545,0.633864780915015,2.54050521074992,0.0110692444219378,0.0328747703936016
ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1,protein_coding,29.5938080793645,0.603280750816994,0.29636993865699,2.03556660824233,0.0417938936966318,0.0959290533939507
ENSG00000002834,LASP1,LIM and SH3 protein 1,protein_coding,837.106455434435,-0.345148558302533,0.25384529094599,-1.35968076073536,0.173930968957453,0.291798107948799
ENSG00000002919,SNX11,sorting nexin 11,protein_coding,73.291076303875,0.455131559944914,0.232705442238308,1.95582688383722,0.0504855507970167,0.111663184138347
ENSG00000002933,TMEM176A,transmembrane protein 176A,protein_coding,227.432171724574,1.73236790505345,0.601690990909364,2.8791654374536,0.00398729108467883,0.0141325371613154
ENSG00000003056,M6PR,"mannose-6-phosphate receptor, cation dependent",protein_coding,265.3103210464,0.139894605491868,0.185316200795176,0.754896792032168,0.450310910761397,0.588680268015568
ENSG00000003096,KLHL13,kelch like family member 13,protein_coding,51.4020954199821,-0.00153379003640705,0.762121504413297,-0.00201252691011233,0.998394236934182,0.999255571334643
